Population size: 10;;;
Generation amount: 1000;;;
Crossing probability: 0,7;;;
Mutation probability: 0,1;;;
Tournament parameter: 5;;;
;;;
;;;
Deviation : 33948,3970194413;;;
PopulationNumber;Best;Average;Worst
160;5945,32101;4156,417159;1913,728735
161;5680,842649;4063,162724;2166,594494
162;5674,22904;4171,361632;1870,39933
163;5547,147439;3919,666631;1509,256754
164;5446,627285;3930,424249;1697,369246
165;5684,802104;3999,650633;1678,173197
166;5308,812677;3584,245289;1504,936196
167;5456,142071;3744,846485;1536,667935
168;5415,384618;3659,155447;1566,783306
169;5382,761646;3900,610296;1813,129356
170;5462,494158;3755,320992;1483,757864
171;5325,014064;3848,485446;1686,544913
172;5717,593611;4155,505458;1938,940246
173;6070,093727;4471,746774;2042,355444
174;6192,43151;4637,81315;2308,759411
175;6127,892907;4512,747927;1844,443826
176;6199,690879;4662,787818;2200,910779
177;6067,446416;4650,028015;2414,633471
178;6275,132154;4535,962445;2516,160479
179;6241,143726;4493,187016;2222,900791
180;6103,345232;4379,495741;1931,478376
181;6087,866511;4352,785258;2170,141097
182;6072,838037;4287,348612;2242,576064
183;6088,69576;4553,511454;2550,129583
184;6250,227467;4381,369812;1378,553189
185;6254,945613;4410,928613;2278,650351
186;6290,026107;4611,599189;1599,098302
187;6760,387866;4945,090585;2954,417483
188;6875,16378;4737,616632;2190,972207
189;6935,442046;5140,016821;3062,741064
190;6920,969419;5171,73119;2710,630202
191;6650,965584;5167,907761;2974,838704
192;7013,314335;4996,552563;2433,452019
193;6822,876309;5423,482432;3296,534658
194;6944,588719;5276,320581;2928,20585
195;7028,732043;5407,592325;3012,171401
196;6922,54739;5427,633927;3424,470196
197;7051,903518;5273,822614;2945,52288
198;7254,494371;5304,588477;2584,96056
199;7005,501515;5339,457284;2780,463486
200;7115,41021;5514,896355;3470,369107
201;6966,787135;5234,836079;2918,056048
202;6847,223426;5015,004157;2639,783508
203;6780,402611;5126,584954;2400,857164
204;6723,899499;5372,526994;3432,618239
205;6963,744851;5143,329358;2594,737542
206;6803,284505;4737,982639;2306,684837
207;7131,740509;4987,206201;2262,414041
208;7175,074586;4916,214302;2000,489278
209;7125,30923;5197,357635;2794,599264
210;7089,879887;5614,705225;3597,194016
211;7337,865262;5543,08129;3529,241745
212;6786,839543;5481,511978;3487,710508
213;6684,74382;5248,979273;3379,399249
214;6842,112314;5009,129837;2845,527445
215;7143,646885;5126,286764;2666,459261
216;7042,579926;5443,251179;3478,371855
217;6977,297527;5401,864152;2863,759376
218;6889,295806;5246,591758;2806,963512
219;7120,552204;5225,010619;2462,67424
220;7291,107883;5325,650091;2804,456862
221;7410,807906;5703,143399;3018,564107
222;7513,066734;5819,503552;3505,442111
223;7192,373295;5669,12515;3346,972566
224;7406,28338;5430,92474;2739,468116
225;7001,524267;5454,482502;3158,730064
226;7015,563444;5450,334398;3285,068758
227;6969,533251;5269,735002;3305,301656
228;6872,828946;5155,150675;3191,311943
229;6886,002015;5151,539191;2944,879971
230;6772,040577;5237,633628;3096,952436
231;6752,809264;5299,203632;3162,533252
232;6863,242782;5088,911139;3003,975899
233;6978,147682;5378,334638;2928,641878
234;7136,314853;5624,617893;3452,243693
235;7086,910564;5490,819229;3570,629473
236;7024,109831;5484,266279;3645,917483
237;7031,500231;5419,063297;3194,194806
238;7274,335432;5222,318997;2968,788154
239;6886,654191;5213,521436;2937,505534
240;6928,983503;5117,553556;2501,106421
241;6813,740086;5397,485309;3099,975493
242;6838,865095;5264,772163;3038,578116
243;7001,084547;5146,821548;2707,010649
244;6772,402907;5200,75804;3192,829431
245;6884,945643;5108,148332;2827,596384
246;6743,665253;5012,044426;2704,145379
247;6887,610846;5027,125935;2064,38355
248;6668,760519;5152,718679;3143,269692
249;6794,306036;4957,157369;2893,877637
250;6818,294107;5213,152336;2847,656868
251;6781,924979;5007,073053;2621,879048
252;6945,153159;5186,352579;2816,705444
253;7001,149779;5283,099467;2616,846074
254;6923,563485;5230,517118;3537,2824
255;6416,555437;4969,050676;2662,2071
256;6453,6624;4949,151254;3027,121425
257;6550,8678;4798,111471;2155,484134
258;6819,70602;5120,320734;2581,126757
259;6782,960336;5261,452287;3079,823139
260;6873,75017;5180,850681;2847,552862
261;6474,055526;4722,721545;2441,778032
262;6640,404724;4508,304054;1334,262462
263;6665,536881;4798,521315;2562,592819
264;6971,296274;5267,282252;3166,233686
265;7030,912494;5185,000031;2394,810096
266;6917,271315;5076,579374;3201,533208
267;6944,380197;5169,282899;2875,733831
268;6903,849564;5130,905331;2906,825193
269;7181,686491;4990,299788;2683,569123
270;7008,213298;5040,808454;1769,487672
271;6989,857715;5141,022527;2693,839478
272;6959,044419;5073,117758;2706,160165
273;6628,900167;4997,221433;2928,376964
274;6910,75608;5070,626024;2500,433701
275;6983,926976;5214,364553;2902,640072
276;7231,622256;5530,041339;3191,908065
277;7435,931947;5528,794905;2807,941557
278;7280,333136;5693,480937;3595,425736
279;7117,089667;5285,630373;2987,743017
280;7144,97539;5364,678422;2746,440662
281;7238,426044;5390,697645;3061,229332
282;7147,022325;5437,608798;2971,416861
283;7161,592247;5312,888439;3012,046272
284;7378,479973;5443,669396;3209,811458
285;7217,72122;5594,21619;3157,955707
286;7186,803226;5590,365273;3297,142071
287;7128,864158;5424,263427;2470,906319
288;7298,35157;5413,683599;3151,334995
289;6989,631149;4905,257154;2362,768951
290;6865,67364;5258,307446;2978,518695
291;7170,686313;5206,339236;2479,47379
292;7197,044268;5386,45525;2990,69204
293;7242,184444;5629,296854;3286,889353
294;7502,53159;5777,763471;3333,908467
295;7388,441623;5881,407751;3781,586837
296;7334,068916;5760,122181;3856,776745
297;7259,521315;5752,455133;3748,605434
298;7285,769759;5741,545604;3484,399413
299;7394,515469;5655,646195;2970,406072
300;7097,54589;5153,137819;2480,183279
301;6952,781722;5112,803951;2109,797971
302;7000,127518;5125,232823;2345,676645
303;6652,820039;5212,826401;2854,844307
304;6665,310521;4639,780897;2426,977662
305;6838,883136;4626,921707;1859,554845
306;6488,74801;4399,480306;1217,352524
307;6669,781887;4609,410686;1545,112617
308;6357,973505;4606,303044;2428,022867
309;5992,267331;4559,370452;1852,841077
310;6423,180033;4483,484447;2054,487274
311;6265,559645;4620,186109;2280,913393
312;6308,829364;4488,060762;1904,435503
313;6238,531228;4700,432791;2408,428287
314;6290,107609;4716,093496;2965,932903
315;6159,750918;4652,720964;2201,09594
316;6448,834843;4530,524004;1845,735189
317;6196,751552;4510,090708;2437,095111
318;6489,376124;4413,613803;1660,804902
319;6200,887441;4621,929823;2575,81098
320;6229,444656;4181,384913;1356,562355
321;6183,56711;4513,754462;2307,379594
322;6221,878179;4300,909982;1568,108215
323;6312,415421;4535,013222;1580,142656
324;6646,436169;4745,77875;2257,989215
325;6674,269233;4710,925611;2425,022543
326;6501,300954;4647,524753;2379,963701
327;6755,853127;5079,007036;2886,12736
328;6775,074886;5098,108498;3165,150645
329;6874,331151;5129,891453;2717,865196
330;6885,322573;5265,959811;3235,648511
331;7000,137943;5266,185641;2927,68236
332;6864,332914;5167,633802;3147,995096
333;7099,674754;5278,632664;3312,111569
334;7270,427876;5183,374836;3010,269773
335;7096,37561;5033,77508;2297,797572
336;7300,207966;5229,495674;2748,373712
337;7227,276218;5338,58767;2571,81548
338;7193,881167;5277,879506;3213,821519
339;6706,480084;5078,707932;2771,762208
340;6676,448872;4597,477935;2206,700682
341;6019,300365;3835,005018;1356,381106
342;5945,251805;4218,391881;2005,936826
343;5958,483596;4244,707567;2230,239401
344;5904,193572;4285,091619;1823,419684
345;6128,858525;4248,940128;1734,060517
346;6007,283957;4429,395609;1494,167626
347;6069,248522;4465,265471;2553,922846
348;6188,750205;4314,665033;2074,334638
349;6370,475583;4516,301971;2171,554195
350;6328,6574;4693,719723;2301,891209
351;6214,840035;4411,727626;1917,900217
352;6240,263956;4401,707587;2416,056297
353;6252,08685;4519,689919;1621,35367
354;6334,532723;4521,053943;2321,016665
355;6182,191663;4481,965745;2509,763788
356;6506,095488;4880,254691;2452,487879
357;6574,728124;4864,924357;2679,504395
358;6339,980055;4677,480784;2534,586932
359;6307,911284;4559,303003;2141,73298
360;6248,040796;4570,120567;2533,806742
361;6491,675329;4480,181122;2181,791296
362;6359,254744;4691,633165;2622,324512
363;6338,428211;4656,858957;2346,796476
364;6109,221912;4237,618138;1742,198464
365;6367,097602;4546,32196;1920,116947
366;6398,559889;4853,018864;2430,976222
367;6432,682567;4819,189751;2681,738129
368;6555,455059;4422,818853;1821,560582
369;6643,749258;4681,821781;1727,259023
370;6730,505202;4822,496547;2205,39334
371;6803,837199;4682,907758;2002,711057
372;7007,047031;4998,874313;2049,220959
373;6966,8258;5430,457183;2795,277376
374;7054,817845;5357,240198;3308,45166
375;7373,603933;5503,398375;2776,187232
376;7067,367448;5154,700036;2732,832414
377;7053,398349;5394,18226;3230,281289
378;7086,950635;5280,096466;2966,348851
379;7365,350996;5534,450451;2941,859831
380;7391,788512;5290,029199;3002,016609
381;7371,494558;5515,612524;2838,122718
382;7487,470409;5654,075283;3356,267161
383;7586,264683;5955,586722;3384,964354
384;7828,326111;5967,780296;3299,935307
385;7618,420962;6023,890874;4042,677688
386;7682,137086;6120,398462;3677,485898
387;7792,614362;6117,465893;3883,684181
388;7724,809141;5871,537535;3781,554572
389;7504,882101;5775,851977;3369,053641
390;7319,229343;5566,580664;3521,433298
391;7110,315422;5334,657741;3102,396445
392;7142,514651;5361,702804;2841,638858
393;7144,57369;5454,975975;3282,730789
394;7279,400997;5293,110449;2699,280298
395;7324,759603;4967,397891;2053,805178
396;7095,998579;5695,586822;3804,293802
397;6983,586939;5405,810189;2984,871556
398;7029,987536;5425,98503;3159,850597
399;6791,77554;5168,37638;2813,04333
400;6701,265258;4876,797345;2647,997553
401;6609,216869;5033,920205;3031,251481
402;6652,982281;5116,793971;2769,778709
403;6602,357877;4929,459992;2796,55629
404;6811,886246;4931,554462;2430,010972
405;7085,53272;5197,536544;2961,446295
406;7240,212955;5458,702279;3062,452179
407;7466,190452;5721,376512;3402,547504
408;7460,761976;5673,271139;3445,741148
409;7368,989978;5561,203955;3079,169701
410;7263,139564;5606,502892;2941,736366
411;7286,633969;5525,519706;3145,701182
412;7273,923271;5502,2976;2616,809084
413;7194,782117;5338,939737;3272,783104
414;7058,112024;5528,97765;3557,24459
415;7207,810828;5241,19156;2391,857083
416;6798,596479;5136,910755;2495,15974
417;7247,744115;5424,756103;3029,809515
418;7305,006107;5614,26996;3239,041382
419;7066,08367;5427,642845;3382,724033
420;7055,858736;5322,286099;2947,031005
421;7174,78951;5433,42033;3197,632006
422;7161,90603;5354,052353;2746,872943
423;7126,880783;5359,857392;3448,340558
424;6915,382831;5227,02612;3068,751863
425;6866,552564;5164,72408;2988,71293
426;6889,760106;4634,247062;1979,853075
427;6950,182248;4733,538912;2048,816113
428;6682,889843;5102,094991;2762,8791
429;6694,863099;5107,283088;2896,189947
430;6518,456471;4986,578486;2610,866048
431;6324,862061;5046,408948;2768,019406
432;6258,543776;4414,00088;2316,102385
433;6259,81315;4713,980292;2422,431395
434;6281,253332;4887,437779;2857,227153
435;6048,527238;4833,333555;2712,734598
436;6402,812676;4646,443834;2087,78648
437;6486,287973;4828,536386;2049,44732
438;6207,241125;4603,346604;2004,471221
439;6326,714587;4775,813314;2402,795076
440;6345,679695;4369,761023;1601,275061
441;6541,811541;4492,51294;2233,378747
442;6089,6574;4293,143739;1709,955541
443;6234,159673;4430,293938;2203,124337
444;6394,131093;4581,691645;2319,954629
445;6212,156275;4407,813388;1618,758597
446;6018,020741;4290,135862;1946,084155
447;5729,336207;4257,889794;2047,794736
448;5838,53256;4299,712513;2186,37027
449;5976,96241;4388,885636;2493,710225
450;5961,095423;4195,729311;1414,490417
451;6462,107948;4601,834519;2362,292459
452;6415,892705;4347,740526;1653,861366
453;6204,69164;4587,661448;2671,8366
454;6242,667514;4462,2222;1534,943542
455;6203,508336;4516,006549;2381,022629
456;6189,277698;4415,375474;1753,831966
457;6203,821035;4483,667459;2217,864465
458;6107,213702;4285,364129;1793,757303
459;6220,527215;4749,418015;2634,228396
460;6092,939143;4473,427945;2114,046449
461;5979,063876;4468,688444;2434,309808
462;5857,699348;4396,762788;2220,594155
463;5940,794173;4272,077694;2157,863033
464;6004,458085;4132,54097;1700,553344
465;6116,931513;4113,093433;1264,799866
466;5803,159396;3822,001949;1022,292606
467;5830,081382;4010,428206;1191,768822
468;5756,888108;3892,193468;866,6554794
469;5919,415417;4126,675834;1607,082833
470;6149,86958;4266,840482;1399,368412
471;6013,223764;4431,464326;2196,340083
472;6042,630749;4419,325376;2106,735215
473;6299,576565;4361,043324;1804,850666
474;6541,190037;4585,486809;1581,822154
475;6519,645122;4881,910031;2607,249713
476;6763,026067;4865,536547;2189,238927
477;6795,815583;5084,628306;1897,423669
478;6464,709677;5061,394435;2911,787279
479;6384,333437;5027,609628;2733,960025
480;6289,081987;4459,856687;1795,307086
481;6278,618056;4573,495682;2396,323514
482;6223,337735;4545,530509;1579,579633
483;6249,067563;4676,550934;2700,091048
484;6451,86246;4700,091968;2274,96915
485;6761,577018;4621,765865;1896,746644
486;6640,673403;4848,114251;2340,446712
487;6552,329523;4868,993233;2783,269206
488;6422,628017;4906,424627;2913,64898
489;5979,963458;3952,830665;1672,03415
490;5765,229593;4139,439776;1715,850986
491;5811,66379;4372,099693;2545,782814
492;6030,666472;4300,307018;1985,109082
493;5867,43103;4324,765156;2100,872434
494;6166,098337;4709,446123;2723,822887
495;6312,610398;4696,402585;2634,459799
496;6271,032205;4629,350771;2734,290152
497;6229,516025;4775,553929;2454,324525
498;6271,666288;4419,502378;1888,723975
499;6134,75941;4289,237526;1740,360701
500;6117,29881;4577,566743;2227,275783
501;6064,610097;4423,883591;2682,533427
502;5628,966536;4103,199383;1968,069938
503;5443,565869;3940,492693;1748,83041
504;5341,840768;3816,545113;1404,383725
505;5586,432003;3965,266713;1564,471773
506;5749,92084;4130,798173;2014,236113
507;5846,110958;4122,988044;1981,476609
508;5615,355419;4077,662686;1751,308641
509;5891,782913;4236,414877;1966,9072
510;5957,524755;4309,146825;1900,503971
511;6090,680266;4465,704773;2033,240479
512;6064,583923;4224,642304;1809,940318
513;6054,734805;4351,008681;1705,288357
514;6088,601976;4768,049183;2391,916044
515;6292,824494;4604,392402;2081,303754
516;6269,146189;4649,297964;2790,428364
517;6063,146025;4575,470683;1929,862458
518;6210,169886;4534,779352;2401,307327
519;6299,930931;4297,138133;1971,886541
520;6239,842906;4587,613044;2365,494909
521;6431,189472;4597,431331;2102,710032
522;6593,049018;4841,366391;2790,038634
523;6847,869223;4981,433315;2343,470068
524;6924,115037;5238,370834;3040,681379
525;6944,754994;5523,135294;3227,379916
526;6668,490133;4976,622076;2472,648404
527;6802,373737;5037,328158;2296,93849
528;6653,927062;5047,476908;2298,572633
529;6763,367147;5135,730269;2590,060504
530;6671,401682;4971,254703;2476,196226
531;6421,763741;4845,625325;2855,177467
532;6354,918815;4666,386469;2244,743837
533;6142,570416;4663,720341;2696,163155
534;6214,885638;4937,087994;3176,273211
535;6218,599073;4595,808623;2709,335705
536;6236,714864;4743,553456;2214,703287
537;6266,697267;4888,184215;2620,335394
538;6374,656241;5069,871702;3252,133254
539;6586,854991;5026,117796;2448,287967
540;6695,837839;4808,926857;2706,141831
541;6835,288108;5117,136248;2947,941172
542;6910,201604;5157,198295;3195,631989
543;6771,695564;5064,118485;3010,10212
544;6476,228233;5016,741605;2562,860221
545;6679,414793;5022,485543;2686,725036
546;6678,766849;4848,991242;2154,964435
547;6844,333557;5029,005971;2789,652006
548;6510,25796;4571,164236;2015,871072
549;6356,089079;4333,844588;1913,339043
550;6363,732139;4617,049836;2562,33395
551;6237,352727;4473,445536;2092,047602
552;6169,222943;4344,7658;1468,158509
553;6211,070631;4758,969212;2586,235888
554;6423,440817;4726,302189;2108,684491
555;6364,591664;4836,194822;2309,073924
556;6315,894595;4767,275043;2368,376144
557;6209,393769;4286,157675;1579,755643
558;6171,191132;4591,503348;2178,63335
559;6362,195923;4588,366174;2381,575489
560;6585,789437;4891,711552;2459,84113
561;6198,814137;4526,670177;2244,361095
562;6111,209611;4173,162849;1649,390593
563;6139,666165;4343,769459;2057,796161
564;6238,192815;4480,91541;2231,244195
565;5985,389505;4474,379077;2508,523345
566;5895,766537;4227,459856;1583,811863
567;5934,142769;4296,716424;1537,508193
568;5966,71719;4231,587612;1398,099172
569;5922,184454;4339,860506;2483,338111
570;6224,872023;4582,89522;2331,255981
571;6114,528613;4485,762993;2270,252449
572;6239,776789;4537,528396;2426,402958
573;6204,145796;4437,945021;1966,725623
574;6101,34025;4719,46841;2660,018352
575;6294,226456;4222,526296;1241,709408
576;6481,559781;4898,439753;2647,863043
577;6301,501058;4671,765589;2508,261789
578;6475,806951;4415,370339;1950,718315
579;6212,099725;4648,308477;2395,181163
580;6350,956905;4645,774724;1928,957568
581;6653,585898;4654,815359;2233,747903
582;6875,785288;4849,004755;2415,443501
583;6698,42338;4653,391356;1962,589155
584;6766,038118;4702,414946;2516,016052
585;6981,107941;4559,857927;1656,605376
586;6353,819788;4427,79883;1743,068306
587;6552,224074;4171,051774;1628,547297
588;6380,863545;4261,992526;1287,188009
589;6159,05927;4377,048119;2128,106711
590;6189,544258;4335,846801;1489,354019
591;5937,199173;4295,953126;1995,351474
592;5860,509189;4005,741433;1585,010086
593;6070,151728;4117,470305;1095,519449
594;5956,626583;3938,002038;1169,602726
595;6130,215806;4136,134347;1689,742945
596;5832,196878;4113,462192;1862,854852
597;5896,623752;4071,752538;1465,19252
598;6201,476765;4130,225147;1484,051626
599;6147,975675;4434,546115;1905,859515
600;6077,336323;4514,073805;2030,409945
601;6083,964137;4428,459992;1982,589881
602;6313,691726;4199,059152;1361,114588
603;6335,872658;4051,82667;1154,011475
604;6464,154807;4485,802645;1571,185688
605;6517,649552;4775,87461;2574,963735
606;6303,03253;4824,680115;2710,11004
607;6513,870635;4638,314377;2349,660236
608;6587,204735;4615,886558;2243,477167
609;6456,441513;4644,865253;2351,223636
610;6557,282311;4564,08034;1867,931204
611;6684,577856;4820,5375;2521,938053
612;6718,149224;4957,154031;2703,001351
613;6605,653954;4658,923713;1911,519722
614;6912,762595;4988,238338;2288,761819
615;6986,016558;5219,886585;3302,530843
616;7122,476244;5122,642568;2840,841685
617;6805,135592;4987,30063;2364,692681
618;6715,870257;5105,76222;2701,473407
619;6517,464818;4565,305503;1811,901141
620;6205,114536;4183,679135;1801,335034
621;6033,862803;3736,733349;1261,036487
622;6035,616354;4040,254693;1003,193101
623;6419,170406;4443,351954;1937,647213
624;6583,924244;4630,377409;2422,255582
625;6330,59614;4544,337375;2125,798556
626;6094,978673;4512,303866;1728,997649
627;6120,648129;4327,273439;1913,382274
628;5930,359471;4021,229039;1773,945748
629;6006,149685;4139,477919;1839,246881
630;5986,233631;4186,732345;1538,306727
631;5898,946181;4236,567004;2380,431052
632;5816,117206;4328,843095;2008,635191
633;5812,701371;4364,788671;2149,648112
634;6122,654297;4581,717733;2369,656076
635;6010,397919;4357,779757;2398,741104
636;6077,065608;4486,737758;1966,888178
637;6491,919439;4425,231856;1892,017751
638;6330,534865;4728,233402;2614,238652
639;6471,451222;4562,382478;2122,849075
640;6663,481735;4551,657448;1943,700179
641;6816,693954;4932,345165;2154,946566
642;6740,402445;5056,940648;2971,102764
643;6813,384598;5176,406858;3468,366002
644;6745,543923;5115,15952;2631,43911
645;6568,07904;4976,558332;2715,069435
646;6536,199382;4766,015743;2046,646365
647;6656,4394;4836,904638;2292,70725
648;6639,542764;5037,217214;2984,237085
649;6632,212353;5255,034517;3517,472664
650;6842,247259;5115,689978;2714,613026
651;7036,068956;5055,93877;2712,878965
652;6903,409031;5167,665621;2465,943169
653;6961,53281;5142,284903;2551,80612
654;6926,455966;5344,641084;2851,664587
655;6674,605842;5141,034055;2331,318914
656;6919,059459;5137,33715;3007,624218
657;6888,793158;5003,490508;2882,268266
658;6375,048184;4738,682427;2604,620572
659;6430,459295;4889,959852;2744,690443
660;6304,463742;4645,747596;2629,526017
661;6244,71877;4612,292822;2038,967307
662;6023,152877;4324,84305;2104,156487
663;6191,27225;4611,606396;2160,014949
664;6448,699841;4790,568387;2587,569304
665;6479,519804;4797,843634;2404,634275
666;6253,55246;4805,972918;2304,291619
667;6252,043753;4529,834923;1972,425358
668;6234,121479;4358,517782;1396,650773
669;6256,237067;4466,299343;1460,841899
670;6473,954021;4815,329827;1982,390024
671;6385,70949;4707,253229;2898,292067
672;6582,162471;4644,997972;2069,108964
673;6987,726295;4886,442726;1689,564068
674;6704,927622;4963,953277;2757,834241
675;7192,227706;5009,735643;2645,420096
676;7194,371785;5340,338254;2348,020493
677;7283,412082;5311,629002;2387,321561
678;7517,804984;5861,13382;3686,208519
679;7543,737803;5886,631722;3072,129225
680;7428,484739;5678,537129;3048,170663
681;7321,56989;5903,444615;3284,022585
682;7059,794334;5399,238604;2521,483956
683;7160,980099;5513,199683;3577,891453
684;7475,286604;5468,700844;2649,558929
685;7380,934234;5672,969631;2667,637442
686;7557,06891;5291,594925;2532,604818
687;7124,493087;5576,22368;3390,822397
