Population size: 1000;;;
Generation amount: 1000;;;
Crossing probability: 0,7;;;
Mutation probability: 0,1;;;
Tournament parameter: 50;;;
;;;
;;;
Deviation : 4726,14346339542;;;
PopulationNumber;Best;Average;Worst
99;-41477,74724;-61503,0113;-125072,7369
100;-41568,89578;-60998,21601;-127878,0258
101;-41317,81749;-61088,33132;-127145,7346
102;-41232,46217;-60976,65277;-127003,1474
103;-41288,92306;-60898,95458;-124220,8563
104;-41265,95484;-60627,57981;-124520,6806
105;-41212,69379;-60924,79104;-123832,2119
106;-41108,95062;-60656,22255;-123977,3431
107;-41080,84553;-60454,36831;-126129,9837
108;-41053,41517;-60660,96756;-126900,6205
109;-41023,11712;-60179,93892;-126278,0892
110;-40990,98693;-60259,43755;-127165,8581
111;-40938,7349;-60237,70996;-123046,922
112;-40788,59502;-60229,5081;-123848,3371
113;-40903,25859;-60116,1394;-123909,3986
114;-40818,84077;-60213,48837;-126065,2916
115;-40782,5704;-60384,75983;-124017,9099
116;-41070,91543;-60156,78765;-126169,8832
117;-40764,71299;-60098,6572;-121872,555
118;-40871,97483;-60270,85392;-125979,7615
119;-40817,47444;-60472,41618;-122494,6363
120;-40847,6809;-60783,80654;-123141,018
121;-40942,4241;-60912,09551;-122607,4849
122;-40775,24986;-60969,0732;-124325,9238
123;-40783,77079;-60499,30075;-121813,5618
124;-40804,10542;-60120,81523;-123950,1811
125;-40708,95736;-60317,89587;-123116,51
126;-40769,63277;-60406,74249;-121221,9379
127;-40667,80211;-60268,28981;-121771,8507
128;-40874,05711;-60252,32803;-121037,7411
129;-40579,68672;-60072,16323;-123956,2207
130;-40668,42571;-59523,38185;-121841,0372
131;-40549,76194;-59990,66175;-120547,6239
132;-40596,39184;-60024,71528;-121894,966
133;-40472,38453;-60165,37198;-122090,1048
134;-40611,38302;-60404,41736;-121219,3275
135;-40671,13745;-60150,16017;-123479,1267
136;-40694,21277;-60320,33553;-123629,8278
137;-40572,45173;-59404,41669;-121737,2083
138;-40621,17568;-59533,00654;-117577,3214
139;-40602,61753;-59516,29208;-119077,8542
140;-40422,3961;-59864,28905;-119884,1257
141;-40526,623;-59324,19099;-120884,7034
142;-40405,71738;-59609,94623;-120404,9063
143;-40461,45762;-59402,37419;-121846,4103
144;-40458,99875;-59318,26784;-121122,4465
145;-40417,64081;-60075,37806;-123332,7781
146;-40306,94957;-59812,51032;-123201,6025
147;-40280,08331;-59786,39086;-121179,6176
148;-40265,47149;-59386,14816;-118660,5325
149;-40393,07932;-59269,16329;-120268,8039
150;-40331,80808;-59463,05234;-117949,2368
151;-40400,16771;-59600,40621;-125103,0148
152;-40431,01379;-59509,39924;-122195,6847
153;-40399,58279;-59535,0108;-122343,1225
154;-40441,35389;-59602,87083;-121190,9173
155;-40405,80726;-59227,21385;-124341,8345
156;-40293,57187;-59385,12863;-120532,9373
157;-40332,90668;-59661,65879;-117620,0256
158;-40174,96101;-59739,88317;-121694,9292
159;-40131,49977;-60139,12934;-127091,5968
160;-40031,01089;-59836,51836;-121807,5745
161;-40076,87034;-59024,45907;-121686,4709
162;-40043,58351;-59082,2469;-121185,7541
163;-40009,35326;-59477,0832;-120327,735
164;-39991,50667;-58979,96559;-118185,4134
165;-39936,36641;-59025,22149;-122524,9911
166;-39744,36666;-58928,90356;-119830,9291
167;-39963,22964;-58944,13948;-122032,5082
168;-39969,32684;-59318,46005;-123879,842
169;-39888,62578;-58504,07891;-120214,9126
170;-39745,87471;-59017,41241;-116591,264
171;-39860,84995;-58989,64123;-120982,6262
172;-39756,56382;-59099,59996;-118689,6362
173;-39796,24785;-59028,69309;-118514,0906
174;-39593,38329;-58942,12191;-119361,671
175;-39773,45852;-58710,13441;-119520,0238
176;-39626,41353;-59393,40772;-121777,4285
177;-39766,217;-59032,62766;-116832,1598
178;-39845,08811;-59277,57071;-120831,0328
179;-39836,26625;-59420,15347;-120303,8217
180;-39734,39307;-59034,41507;-119124,9469
181;-39620,79604;-58888,36908;-119556,2243
182;-39745,94821;-58975,99066;-118488,8801
183;-39873,418;-59149,78116;-119874,7087
184;-39667,01264;-58710,40705;-122477,5952
185;-39622,55287;-58677,44004;-117264,7852
186;-39642,05785;-58863,80708;-117643,6055
187;-39715,97966;-58815,38664;-118462,6619
188;-39726,47483;-58929,9473;-115625,8682
189;-39709,01232;-58737,28222;-118524,6236
190;-39735,38575;-58656,4431;-117720,9802
191;-39683,29549;-58694,03878;-117785,6623
192;-39821,95483;-59056,5089;-120019,0631
193;-39730,51026;-58880,61859;-116542,4551
194;-39773,96542;-58509,06585;-120240,879
195;-39794,82667;-58951,49377;-117478,7641
196;-39613,33126;-58711,19609;-118043,8965
197;-39665,53809;-59024,00346;-119076,0728
198;-39710,6292;-58775,3852;-119147,1043
199;-39735,32282;-59277,78404;-120307,9607
200;-39762,86533;-58840,55335;-117938,5759
201;-39686,95769;-58865,37107;-114995,1572
202;-39700,79388;-58829,64544;-119308,6021
203;-39662,23057;-58847,43032;-120481,4662
204;-39787,88828;-58906,06652;-120046,2682
205;-39591,90984;-58888,85097;-117868,1898
206;-39882,46879;-59139,06889;-120129,5462
207;-39760,46113;-59010,25678;-115979,7445
208;-39675,7339;-59071,91351;-116212,8617
209;-39694,20631;-58970,63886;-120242,499
210;-39712,11668;-58870,91892;-120868,6447
211;-39765,24868;-58951,55966;-117040,9482
212;-39798,77926;-58778,76195;-118524,0414
213;-39824,82525;-59062,9425;-121348,9297
214;-39672,9936;-59451,42687;-121788,3643
215;-39761,79976;-59129,29298;-118844,7026
216;-39738,82678;-59025,22617;-121320,3396
217;-39741,96016;-59058,07895;-121069,3579
218;-39734,99263;-59041,17264;-120910,2084
219;-39689,05303;-59068,83307;-120404,3682
220;-39746,92327;-59132,17564;-122104,6258
221;-39734,34442;-58907,02527;-120205,7182
222;-39722,25574;-59130,9763;-120906,7599
223;-39706,72166;-59194,59194;-119731,4615
224;-39678,2442;-59074,03021;-119630,1711
225;-39736,69004;-59180,58515;-116848,4806
226;-39739,2176;-59369,34534;-117532,798
227;-39760,58735;-59329,35822;-118266,0228
228;-39728,19512;-58666,44925;-118224,6757
229;-39651,57775;-58996,99858;-122526,8041
230;-39642,04549;-58419,44681;-119989,1909
231;-39681,2294;-58937,94462;-120526,4041
232;-39639,06353;-58841,17121;-118787,4351
233;-39646,59843;-59033,28058;-118820,4892
234;-39728,1119;-59012,36142;-115929,8377
235;-39632,76379;-59171,55087;-122620,3043
236;-39742,28674;-59162,48339;-117130,3426
237;-39753,21512;-58639,33725;-118600,8484
238;-39643,39067;-58417,11947;-116153,8317
239;-39808,20313;-58885,47331;-117765,4965
240;-39724,53139;-58528,84552;-119613,3245
241;-39809,68593;-58682,51535;-118849,3193
242;-39651,83679;-58964,77504;-118968,4352
243;-39724,11157;-58968,77287;-120877,009
244;-39849,90714;-59147,44068;-120478,2947
245;-39790,68258;-58942,44976;-120547,1374
246;-39711,50648;-59106,48361;-120063,5363
247;-39670,09336;-59178,68356;-124343,5012
248;-39684,87372;-59448,25214;-120909,8025
249;-39729,15383;-58733,47067;-116844,3191
250;-39571,29499;-58674,14191;-120630,5183
251;-39671,60054;-58560,90356;-118998,4245
252;-39719,9312;-58388,05854;-116855,459
253;-39645,0766;-58690,95839;-120516,6722
254;-39657,47058;-58806,09068;-117384,506
255;-39729,0241;-58266,82104;-118409,9382
256;-39732,49784;-58621,16568;-120747,0584
257;-39830,61065;-58728,14024;-116892,8986
258;-39727,98273;-58434,53018;-116338,1583
259;-39838,67957;-58532,1205;-115846,2822
260;-39653,94432;-58560,47705;-120383,9566
261;-39898,19025;-58465,633;-117269,768
262;-39847,4509;-58886,84632;-122482,0142
263;-39818,38919;-58337,25838;-117632,4764
264;-39860,80601;-58762,32837;-118607,1366
265;-39779,22361;-58709,44057;-117788,7399
266;-39695,63093;-58489,91205;-117817,9361
267;-39671,40667;-58891,66683;-120475,4505
268;-39736,29564;-58498,1397;-117245,0025
269;-39742,4552;-58803,81156;-121318,0003
270;-39800,7985;-58845,93215;-118110,7813
271;-39632,8305;-58506,23495;-116152,7333
272;-39592,60834;-58296,2757;-117122,6163
273;-39641,48424;-58349,43067;-117954,7734
274;-39687,23979;-58467,56889;-121548,4436
275;-39775,26266;-58614,3053;-118328,1522
276;-39632,84909;-58425,95766;-118926,2139
277;-39604,70554;-58492,65865;-118131,0405
278;-39592,21852;-58338,35133;-120416,6211
279;-39648,64133;-58420,3292;-115767,1216
280;-39607,54446;-58674,68071;-119816,1445
281;-39563,79985;-58998,17327;-121447,6726
282;-39456,9896;-58436,44702;-118953,8549
283;-39616,39109;-58452,20456;-124410,4949
284;-39581,93326;-58454,76167;-116862,8316
285;-39687,55384;-58381,92248;-120349,8595
286;-39596,91456;-58654,6584;-119311,6958
287;-39641,20805;-58723,42608;-120181,6652
288;-39759,0015;-59206,96406;-117662,1695
289;-39614,76763;-59126,39403;-117210,4148
290;-39720,97144;-58881,78971;-119411,0233
291;-39583,0016;-58984,72294;-119985,9294
292;-39730,70988;-58818,40951;-120252,9156
293;-39690,24035;-58868,6031;-116042,2005
294;-39530,07099;-58867,11701;-119584,2727
295;-39633,83727;-58969,43876;-118177,2144
296;-39658,68104;-58587,22445;-119643,0526
297;-39658,11875;-58735,91229;-118546,994
298;-39623,66468;-58845,30601;-119413,8535
299;-39646,63396;-58691,01628;-116411,8303
300;-39561,44182;-58825,05245;-119134,2364
301;-39621,07293;-58810,33618;-120074,7935
302;-39638,99765;-58519,70688;-117265,5587
303;-39630,83557;-58402,24285;-116485,7133
304;-39664,0298;-58475,81493;-114734,0999
305;-39703,37287;-58269,13483;-117082,4293
306;-39683,74715;-58382,11297;-114563,3331
307;-39752,04597;-58686,97033;-118316,8962
308;-39719,01621;-58850,81275;-114266,3551
309;-39531,06002;-58619,90198;-119808,7929
310;-39638,58054;-58416,61646;-117681,9667
311;-39666,34189;-58277,44289;-117574,5185
312;-39630,2424;-58613,45878;-122072,037
313;-39776,33283;-58709,79276;-121600,2604
314;-39545,71474;-58112,97484;-118676,3312
315;-39574,7381;-58758,93541;-119117,4316
316;-39556,73195;-58250,07653;-121329,9951
317;-39524,62982;-58222,23929;-117849,9627
318;-39652,93699;-58306,19944;-121696,9355
319;-39546,84363;-58518,22;-117047,658
320;-39485,02548;-58491,26229;-117036,8475
321;-39466,26286;-58401,00466;-119549,8588
322;-39541,55408;-58096,10107;-115293,476
323;-39540,85234;-58143,19482;-115998,8059
324;-39502,48166;-58342,2851;-114997,5277
325;-39596,68751;-58556,18897;-117997,7367
326;-39462,24666;-58622,37534;-121606,9758
327;-39494,8238;-58400,76061;-118067,6778
328;-39531,75136;-58158,40992;-116627,6351
329;-39505,04075;-58647,54977;-119370,1955
330;-39629,69679;-58885,82889;-118596,1149
331;-39750,4753;-58854,64704;-121382,168
332;-39605,29483;-58676,44225;-121138,9969
333;-39559,74943;-59125,15131;-117762,0406
334;-39555,79763;-58818,83934;-117728,816
335;-39522,11899;-58934,00723;-117338,2045
336;-39656,29945;-58782,27667;-119447,9397
337;-39639,8168;-58816,24056;-115632,2999
338;-39708,99735;-58684,8161;-118377,6336
339;-39725,46811;-58542,72318;-119483,092
340;-39842,28397;-59468,94277;-124514,2316
341;-39785,5727;-59059,55485;-120601,6179
342;-39717,172;-59028,25431;-117947,1355
343;-39769,62033;-58808,7641;-119961,3722
344;-39752,81341;-58844,42353;-119754,6091
345;-39839,8588;-58938,75559;-116187,59
346;-39673,2289;-59069,8593;-117860,2575
347;-39708,12981;-59034,43526;-116186,9309
348;-39711,98902;-59196,05818;-122330,6288
349;-39760,70782;-58868,26794;-121588,3552
350;-39843,97762;-58907,82819;-119394,8721
351;-39966,71279;-59313,27116;-118141,7212
352;-39886,26352;-59341,94527;-118092,2276
353;-39937,91599;-59533,93746;-119122,4119
354;-39792,01496;-59269,26246;-119927,3469
355;-39921,64325;-59307,27719;-119193,1406
356;-39856,55662;-59295,32653;-119695,8576
357;-39815,16091;-58847,80812;-124229,7838
358;-39757,67109;-58916,12315;-118969,2524
359;-39818,63061;-58735,64427;-121472,0133
360;-39617,48369;-58796,51036;-115675,6137
361;-39688,08825;-58750,89492;-119882,8598
362;-39652,47652;-58804,37563;-116938,3226
363;-39639,79043;-58596,35251;-122356,9395
364;-39663,80524;-58763,55648;-116304,8278
365;-39659,32486;-58918,11017;-121202,7812
366;-39656,03965;-58622,0088;-116832,6996
367;-39609,14435;-58710,99694;-118881,8698
368;-39671,70183;-58774,98041;-119967,1743
369;-39596,10979;-58550,21232;-121102,2736
370;-39535,13835;-58431,90368;-114104,1712
371;-39549,96741;-58275,70764;-118243,7825
372;-39518,56281;-58062,39294;-116081,9421
373;-39600,60682;-58230,3376;-114340,177
374;-39421,78121;-58154,87113;-116923,3297
375;-39516,2891;-58480,88912;-114525,9214
376;-39537,29895;-58389,56827;-115649,5856
377;-39510,39053;-58358,1343;-116607,0191
378;-39522,76341;-57994,98841;-115579,7631
379;-39531,40637;-58110,356;-119366,4585
380;-39580,24257;-58555,62824;-120289,4061
381;-39574,39987;-58727,06433;-116067,9057
382;-39628,37194;-58122,45627;-117133,1043
383;-39551,67845;-58547,94377;-118812,566
384;-39465,64347;-58312,00641;-118144,1013
385;-39432,08205;-58213,58579;-115219,0282
386;-39430,41267;-58484,38019;-118496,2222
387;-39399,97922;-58363,2068;-115512,2259
388;-39487,62451;-58300,06354;-118558,9975
389;-39328,90201;-57982,76327;-117838,66
390;-39429,29786;-58349,64554;-117177,9979
391;-39321,53865;-58365,99496;-118229,9726
392;-39399,76502;-58229,03695;-118913,4952
393;-39341,23248;-58419,50187;-120962,7838
394;-39315,68752;-58011,23943;-118971,5539
395;-39423,72184;-58238,1332;-116951,6583
396;-39132,82753;-58025,65696;-116604,3498
397;-39237,54532;-58481,85234;-120190,6532
398;-39096,89207;-58025,56341;-116665,4911
399;-39014,46907;-58261,75379;-114810,0001
400;-39042,53409;-58246,03011;-117582,6732
401;-39019,4866;-58096,18324;-115126,6866
402;-38838,36927;-58114,24845;-119983,8069
403;-39020,7465;-58270,54322;-117815,2775
404;-38899,40642;-57920,32928;-119268,2104
405;-38935,38906;-57936,90852;-118257,3723
406;-38848,6511;-57893,05023;-119838,9151
407;-38981,67602;-57825,35472;-117014,502
408;-38887,24143;-57934,28587;-115512,7469
409;-38861,05088;-57502,40632;-115665,3666
410;-38927,5766;-57342,59416;-118150,4199
411;-38871,92691;-57581,08346;-115175,6183
412;-38708,57108;-57849,69631;-119859,4205
413;-38814,96218;-57482,09012;-114169,6178
414;-38891,50346;-57706,54466;-118246,0006
415;-38940,96117;-57949,80007;-114244,958
416;-38948,8669;-57673,52999;-118542,8458
417;-39031,67911;-57780,54077;-119765,093
418;-38870,58376;-57748,9494;-116942,6148
419;-38816,50135;-57474,44358;-114015,0275
420;-38800,41863;-57459,3232;-119838,647
421;-38846,60592;-57756,6797;-114813,5764
422;-38864,18927;-57846,60347;-119290,2252
423;-38743,58261;-57632,64624;-114929,6286
424;-38915,79633;-57709,51339;-116344,8754
425;-38824,89909;-57694,28097;-119046,4173
426;-38750,69408;-57529,05163;-114298,9516
427;-38683,05758;-57314,7637;-116050,6402
428;-38788,38933;-57365,32909;-116713,7803
429;-38711,07056;-57442,67932;-116400,5485
430;-38654,84683;-57542,73768;-120010,1198
431;-38722,57577;-57763,99697;-115473,4025
432;-38873,27059;-57505,5374;-116648,11
433;-38671,58992;-57324,50906;-115318,7589
434;-38697,16572;-57458,03985;-114943,049
435;-38739,86023;-57416,09429;-114536,9021
436;-38782,87241;-57288,68757;-117320,136
437;-38802,77287;-57352,31995;-118859,3346
438;-38744,92549;-57332,53606;-113558,3612
439;-38763,63212;-57345,44745;-115981,6524
440;-38780,94009;-57724,19223;-117300,5623
441;-38741,37999;-57420,76552;-119255,4869
442;-38793,4007;-57650,82142;-117963,3043
443;-38695,6339;-57435,76774;-116258,1131
444;-38639,46634;-57221,55;-115577,267
445;-38706,60532;-57875,0227;-118179,6543
446;-38636,7915;-57575,01632;-120676,9784
447;-38645,46591;-57086,31831;-120260,5698
448;-38584,15723;-57312,00879;-113737,5157
449;-38598,13903;-56989,98819;-113938,201
450;-38484,03479;-57180,53516;-113132,2566
451;-38623,84374;-57288,68422;-113051,5964
452;-38619,45837;-57229,34466;-118273,6954
453;-38528,41172;-57285,29461;-114690,7362
454;-38659,18355;-57080,59904;-114939,7953
455;-38708,08336;-57141,30835;-115052,807
456;-38646,01949;-57408,36463;-117118,9093
457;-38715,78551;-57096,3522;-113543,3637
458;-38649,11537;-57529,20798;-117124,7508
459;-38731,60306;-57450,27535;-116374,134
460;-38663,62874;-57255,67403;-114508,8254
461;-38665,37905;-57309,02065;-114796,4172
462;-38580,86914;-57305,85484;-114500,0695
463;-38684,66446;-57014,60032;-114903,9561
464;-38624,64953;-57119,84336;-118051,2486
465;-38533,2964;-57314,15249;-116598,3003
466;-38611,67174;-57247,25083;-114595,7289
467;-38566,43145;-56964,08121;-111635,8058
468;-38578,77568;-57039,33544;-110968,0751
469;-38668,00112;-57370,41208;-113905,408
470;-38665,84402;-57475,28773;-115619,3996
471;-38564,95273;-57224,09912;-115832,6558
472;-38635,10145;-57330,20584;-114416,9424
473;-38618,27574;-57050,19522;-116409,0739
474;-38612,94797;-57291,81091;-115474,8948
475;-38535,6484;-57283,37403;-116713,0651
476;-38525,88669;-57305,28168;-118958,2067
477;-38583,99402;-57273,52117;-113444,5426
478;-38562,02284;-57128,02752;-112926,7114
479;-38612,40433;-56966,79782;-115104,6306
480;-38642,64333;-57014,98538;-114384,9653
481;-38512,45327;-57086,32822;-116868,2039
482;-38583,81134;-57503,38205;-114294,2766
483;-38588,13863;-57010,99059;-116493,6971
484;-38483,3371;-57428,59991;-116375,0601
485;-38583,61644;-57005,3174;-118546,6666
486;-38598,33603;-56911,98671;-115027,2451
487;-38552,53724;-57280,78195;-116810,9059
488;-38636,96054;-56847,92088;-114341,4158
489;-38565,01101;-56942,95028;-112335,087
490;-38609,83072;-57272,71307;-115271,0205
491;-38534,87005;-57536,43092;-115651,2863
492;-38661,89392;-57895,00361;-115889,6577
493;-38768,87178;-57624,35276;-114514,1681
494;-38660,49497;-57336,57299;-116128,3317
495;-38558,73211;-57218,61074;-113782,8082
496;-38559,17853;-57410,84419;-115810,5662
497;-38620,81419;-57726,37785;-114175,0246
498;-38547,06735;-57254,48407;-116074,9118
499;-38534,32675;-57020,6077;-114060,8213
500;-38590,18288;-57125,7195;-117690,6744
501;-38664,22912;-57445,74612;-115850,4563
502;-38547,56506;-57509,53162;-113618,2343
503;-38608,87029;-57119,59421;-116340,9518
504;-38597,69081;-57477,45506;-117728,4018
505;-38578,31793;-57264,26846;-114571,5276
506;-38605,26811;-57211,34348;-113026,6837
507;-38531,72443;-57049,07679;-116011,8661
508;-38678,59121;-56944,20012;-112385,2774
509;-38645,42332;-57184,37158;-116146,7102
510;-38623,88024;-57075,66447;-117416,9145
511;-38780,6975;-57286,1828;-118514,3437
512;-38606,87992;-57375,7363;-116652,6643
513;-38667,59286;-57142,87811;-116241,2927
514;-38806,59585;-57418,76249;-120133,2009
515;-38689,10519;-57451,29266;-115296,8016
516;-38605,88173;-57391,72029;-115637,9369
517;-38722,98535;-57091,39201;-115559,8302
518;-38673,64994;-57228,37462;-116793,1457
519;-38616,15384;-57266,49123;-117486,221
520;-38719,56316;-57055,6358;-113572,681
521;-38683,21999;-57313,58923;-118842,4994
522;-38683,0857;-57029,27437;-112240,772
523;-38691,0026;-57065,20289;-118234,804
524;-38628,85378;-57294,1715;-117452,3748
525;-38561,6785;-57418,95194;-120253,4306
526;-38522,13557;-57252,82594;-117353,2621
527;-38584,90756;-57350,21573;-116562,0063
528;-38558,16235;-56984,17856;-117563,4085
529;-38494,13536;-57686,36848;-117567,6417
530;-38582,36319;-56908,89726;-119623,7635
531;-38682,75878;-57385,29915;-115074,4644
532;-38549,77979;-57208,05548;-115031,4435
533;-38604,0551;-57062,20569;-118481,9276
534;-38672,74152;-57554,13712;-116194,1094
535;-38619,79493;-57152,2856;-116254,8685
536;-38609,77135;-57509,74193;-117549,686
537;-38670,95293;-57262,84779;-116540,8
538;-38586,02973;-57204,30111;-113016,7942
539;-38638,89571;-57254,12487;-117262,6298
540;-38549,95568;-56986,6289;-114448,4935
541;-38607,30915;-57416,00302;-116624,6264
542;-38492,95671;-57378,10481;-118458,7833
543;-38591,5347;-57442,02653;-113952,5046
544;-38581,05968;-57335,88162;-116380,2624
545;-38614,48244;-57485,36085;-114400,5319
546;-38603,58444;-57289,01999;-117154,7167
547;-38517,12387;-57306,9244;-110666,1069
548;-38519,86932;-57570,65202;-114415,0221
549;-38493,84637;-57177,80736;-115282,7343
550;-38586,88819;-57019,21565;-113815,673
551;-38556,88282;-57387,75075;-117845,475
552;-38560,76452;-56980,3965;-113892,3849
553;-38488,18678;-57084,87527;-115302,0857
554;-38471,77814;-57105,06715;-115917,1363
555;-38533,66703;-57129,54042;-118452,6413
556;-38564,46024;-57334,60178;-116515,6212
557;-38643,39598;-57146,22107;-117467,0425
558;-38479,02023;-57017,94194;-116361,4226
559;-38540,99915;-56870,04987;-118469,9321
560;-38346,55491;-57033,7124;-115362,4606
561;-38460,95208;-56961,10321;-115061,4738
562;-38523,09773;-57104,98198;-115207,6166
563;-38429,0343;-56943,82554;-117088,2605
564;-38495,80601;-57440,33982;-113417,1023
565;-38543,10748;-57048,68748;-116570,2053
566;-38566,87927;-56827,98599;-117288,7704
567;-38606,58304;-56972,924;-115482,8402
568;-38642,27473;-57494,10483;-117782,8529
569;-38521,1332;-57330,36559;-114913,2845
570;-38612,6674;-57252,29213;-119547,6801
571;-38514,46608;-57568,04435;-115677,2968
572;-38554,8806;-57478,64072;-115464,643
573;-38543,93285;-57013,21061;-121198,644
574;-38520,45128;-57158,905;-112837,0588
575;-38612,3666;-57113,19826;-116921,9869
576;-38628,57153;-57018,22922;-113977,6001
577;-38550,25555;-57265,81161;-114731,0393
578;-38514,82717;-57332,2087;-118207,7412
579;-38607,90357;-57447,07053;-117048,2012
580;-38614,59786;-57592,91067;-115501,5069
581;-38617,89543;-57203,53452;-117491,8034
582;-38593,5736;-56968,66477;-114002,0019
583;-38581,69424;-57542,7485;-113925,0772
584;-38595,1346;-57274,78535;-114912,7998
585;-38665,90959;-57518,76544;-115351,4483
586;-38753,7988;-57866,5558;-116661,4523
587;-38724,62149;-57635,65299;-115261,4997
588;-38687,47416;-57551,40534;-116323,8332
589;-38648,39556;-57349,39241;-120156,1834
590;-38700,84152;-57647,71566;-118267,2945
591;-38630,78662;-57980,52227;-118389,3666
592;-38606,16877;-57458,08371;-115099,4859
593;-38579,10103;-57646,95451;-121664,2781
594;-38548,55815;-57426,20455;-119548,0296
595;-38696,76107;-57582,1282;-120498,6037
596;-38532,95833;-57398,9607;-117728,6957
597;-38586,51462;-57174,74384;-114252,9985
598;-38551,69978;-57105,43038;-115953,935
599;-38553,33007;-57023,48046;-116174,2894
600;-38564,18014;-57157,35564;-116375,107
601;-38549,32315;-57582,32668;-113969,1681
602;-38556,08131;-57741,91873;-117841,7954
