Population size: 10;;;
Generation amount: 1000;;;
Crossing probability: 0,7;;;
Mutation probability: 0,1;;;
Tournament parameter: 2;;;
;;;
;;;
Deviation : 1580231,1789883;;;
PopulationNumber;Best;Average;Worst
481;-1545113,245;-1563799,303;-1586737,362
482;-1546777,665;-1564261,289;-1586579,945
483;-1546525,572;-1564596,386;-1588025,382
484;-1542549,959;-1562492,242;-1587585,13
485;-1545227,156;-1562089,467;-1583789,236
486;-1545628,952;-1563986,953;-1584049,764
487;-1543769,955;-1562551,101;-1583361,866
488;-1544540,479;-1561857,508;-1585231,261
489;-1546578,044;-1562337,726;-1583844,309
490;-1543715,893;-1562500,669;-1580892,031
491;-1539726,339;-1561031,806;-1582023,375
492;-1537232,135;-1559442,775;-1580291,709
493;-1536404,247;-1557923,897;-1579232,367
494;-1539703,893;-1557511,068;-1575990,848
495;-1541550,611;-1558607,786;-1579759,405
496;-1542446,238;-1556101,82;-1575788,833
497;-1539050,226;-1557150,554;-1576785,164
498;-1540914,847;-1556941,366;-1576047,289
499;-1540910,998;-1556675,315;-1575845,332
500;-1541294,007;-1557345,814;-1577228,854
501;-1541942,692;-1556841,739;-1574636,221
502;-1540699,475;-1558509,193;-1582288,014
503;-1544655,36;-1560007,58;-1578692,848
504;-1546917,808;-1562104,072;-1578834,26
505;-1548401,613;-1563981,396;-1588268,128
506;-1550005,163;-1563608,722;-1584026,883
507;-1546646,48;-1563863,981;-1586602,181
508;-1547537,038;-1564937,867;-1580648,711
509;-1548613,732;-1564223,206;-1580809,591
510;-1545046,745;-1565797,393;-1586775,877
511;-1543902,354;-1565260,862;-1586479,511
512;-1546830,658;-1564813,87;-1588596,296
513;-1546793,313;-1563733,013;-1587614,211
514;-1545064,214;-1563938,077;-1588757,181
515;-1548296,177;-1562055,61;-1582598,199
516;-1544853,453;-1562935,607;-1581602,958
517;-1546666,021;-1564195,014;-1584851,765
518;-1548589,968;-1567458,431;-1584704,611
519;-1549943,521;-1567831,157;-1587131,398
520;-1546512,439;-1565738,287;-1589353,809
521;-1542117,747;-1561582,86;-1583918,668
522;-1543575,08;-1562916,907;-1587401,52
523;-1544639,47;-1563190,878;-1584037,612
524;-1546276,027;-1564292,093;-1585782,578
525;-1541772,189;-1562723,116;-1581755,258
526;-1544501,333;-1563802,331;-1585573,615
527;-1548302,989;-1563368,707;-1578316,404
528;-1545882,653;-1565751,878;-1582751,893
529;-1547932,772;-1565562,286;-1586087,917
530;-1545204,799;-1564896,363;-1587365,275
531;-1544370,144;-1562418,852;-1587188,973
532;-1542414,81;-1559232,422;-1580178,335
533;-1541637,84;-1557425,499;-1577265,341
534;-1542821,332;-1556679,21;-1573704,335
535;-1544543,844;-1558099,268;-1575502,531
536;-1540591,453;-1558810,457;-1577097,314
537;-1540790,358;-1558058,024;-1576746,207
538;-1541917,26;-1558503,094;-1576589,996
539;-1542282,896;-1561104,681;-1584566,099
540;-1542227,514;-1560959,946;-1581270,475
541;-1541421,394;-1558920,564;-1581477,026
542;-1545211,169;-1563017,081;-1582130,683
543;-1544645,571;-1560770,929;-1580049,811
544;-1546131,193;-1561422,36;-1578034,057
545;-1542423,018;-1561074,502;-1581893,174
546;-1542484,05;-1560393,388;-1578302,417
547;-1534518,754;-1556917,108;-1579078,744
548;-1540933,015;-1558750,145;-1581177,457
549;-1544815,186;-1562526,876;-1583466,814
550;-1544390,474;-1562199,374;-1585841,109
551;-1542540,822;-1563229,969;-1584511,464
552;-1546784,603;-1562258,306;-1587429,261
553;-1541489,109;-1560128,756;-1579686,802
554;-1540535,232;-1558483,449;-1579303,882
555;-1537997,457;-1556274,125;-1581434,747
556;-1537851,289;-1554058,491;-1574753,422
557;-1531850,446;-1552364,45;-1575246,143
558;-1533602,737;-1552362,655;-1574483,022
559;-1533823,448;-1553277,114;-1574045,312
560;-1533310,308;-1552322,396;-1575207,499
561;-1536667,754;-1554027,805;-1574902,393
562;-1533676,558;-1552379,502;-1574885,886
563;-1533104,218;-1550706,97;-1575396,787
564;-1535424,057;-1552061,676;-1571341,078
565;-1537669,832;-1553977,024;-1577701,323
566;-1539687,26;-1554804,201;-1575052,537
567;-1540719,326;-1555338,121;-1575041,201
568;-1541110,149;-1554301,608;-1571233,569
569;-1539532,896;-1553120,516;-1577304,725
570;-1537208,341;-1552692,797;-1570818,361
571;-1537449,388;-1554789,772;-1575277,666
572;-1535444,321;-1554860,982;-1576866,721
573;-1533488,955;-1554866,637;-1574091,403
574;-1533011,196;-1557525,179;-1581539,16
575;-1535569,396;-1556009,585;-1581669,919
576;-1530440,505;-1553676,504;-1578294,65
577;-1527509,776;-1548214,549;-1571910,114
578;-1527692,252;-1545307,274;-1565470,847
579;-1527189,292;-1543654,268;-1562178,781
580;-1527963,649;-1541986,906;-1562989,767
581;-1525687,436;-1540720,14;-1557393
