Population size: 10;;;
Generation amount: 1000;;;
Crossing probability: 0,7;;;
Mutation probability: 0,1;;;
Tournament parameter: 2;;;
;;;
;;;
Deviation : 27849,8428400252;;;
PopulationNumber;Best;Average;Worst
322;1241,341474;-815,9627665;-2803,569561
323;592,5802132;-1274,572971;-3975,819916
324;833,4818927;-1499,040351;-3932,624446
325;940,2644048;-1923,581371;-4558,507804
326;799,6899587;-1631,245651;-4623,774944
327;539,9745481;-1652,975674;-4105,149697
328;566,0538604;-1849,533256;-4350,632272
329;580,86099;-1549,387559;-3748,609129
330;748,014073;-1547,205201;-3770,987587
331;760,6161797;-1251,849855;-3555,020098
332;727,4161165;-1231,773259;-3537,477319
333;960,5731369;-1128,23094;-3621,776655
334;1066,896247;-1132,016228;-3564,872389
335;356,2955226;-1658,595366;-4250,705242
336;744,2544306;-1992,712463;-4440,552166
337;963,3051451;-1777,251989;-4291,849249
338;518,3851549;-1634,123191;-4409,294969
339;914,4148731;-1640,895979;-4438,469239
340;769,2097281;-1827,57012;-4612,688728
341;445,0568488;-2040,559136;-4631,196229
342;629,4697259;-1830,926579;-4531,392886
343;1155,850614;-1619,125415;-4111,336728
344;1118,655288;-1354,914604;-3836,452218
345;1427,258289;-1099,784677;-3844,71878
346;1343,43411;-863,9784697;-3905,509871
347;1268,973579;-716,9309652;-2980,323678
348;1336,089112;-875,7742762;-3535,370295
349;2025,913017;-713,1461472;-3405,671498
350;1565,823187;-820,663363;-3258,191154
351;1228,218959;-1208,467129;-3827,534371
352;1195,951157;-1011,029142;-3248,037875
353;1240,512382;-738,036363;-2519,019784
354;1115,403974;-1032,010888;-3417,133736
355;1273,174113;-1197,630567;-3935,443292
356;862,5673748;-1314,384301;-4207,251182
357;816,6839665;-1372,27134;-4604,110597
358;1037,037563;-1428,821122;-3598,282165
359;820,1553313;-1308,722614;-4050,432884
360;1017,210975;-1490,904862;-4388,687966
361;565,9250567;-1643,175223;-4155,289118
362;744,0780518;-1819,143635;-4385,278622
363;661,4394409;-1879,792834;-4541,192132
364;944,3254066;-1782,944379;-4705,833918
365;685,5363509;-1587,949418;-3883,973897
366;768,9550997;-1477,599923;-3740,210195
367;676,0007077;-1263,876413;-3455,41182
368;774,5471654;-1472,090322;-4325,619103
369;639,1621838;-1201,939151;-3589,498922
370;769,1511847;-1191,686651;-3239,282304
371;713,2660108;-1672,784105;-5026,329124
372;739,333516;-1633,157661;-4446,561082
373;731,2227987;-1995,776382;-4918,376744
374;152,4850531;-2079,452134;-4866,580987
375;414,8924464;-2167,494313;-4398,916611
376;517,8437504;-2042,935118;-5267,597638
377;539,3518124;-1780,647045;-4398,356069
378;1108,327835;-1418,463553;-3909,522941
379;1122,243234;-1391,482867;-4022,502527
380;627,3179857;-1389,578132;-3907,565757
381;610,8375036;-1592,046337;-4283,725899
382;540,0989504;-1577,691459;-4423,893668
383;725,7891178;-1460,456343;-3779,084205
